Node_ID,Routing_Update_Frequency,Routing_Table_Consistency,Route_Stability,Route_Convergence_Time,Route_Error_Rate,Route_Preference,Neighbor_Trustworthiness,Packet_Inspection,Historical_Behavior,Malicious_Node
240,High,0.13169343847203852,0.23418444681548567,0.7867503351544369,0.970766206474783,Neutral,Medium,Full,Bad,1
241,Medium,0.07093221613377343,0.254391580841847,0.3618530932051387,0.47249335500651357,Neutral,High,Full,Average,1
242,Low,0.6225196957297452,0.46974376299068377,0.4474681413224578,0.49516754362273674,Preferred,Low,None,Average,1
243,High,0.843924612611724,0.28490802153096084,0.46285195501585064,0.4385384885374355,Neutral,Medium,Full,Average,1
244,Low,0.28456230176289754,0.8182066687482475,0.49867035038227736,0.87986267736116,Not Preferred,Low,Full,Good,1
245,Low,0.929426694473114,0.16520393933785016,0.3898723529415441,0.7298603088484784,Preferred,Low,None,Good,0
246,High,0.9540331275850406,0.7213934511062883,0.8628805029124124,0.002103843175883413,Neutral,Low,Full,Bad,0
247,Medium,0.11448763806590512,0.3838388830449795,0.456236508955542,0.3690530217609166,Not Preferred,High,None,Good,0
248,Low,0.941725711618925,0.668572646722914,0.6786699566725648,0.36191999083786497,Not Preferred,Low,Partial,Average,1
249,Low,0.1543215652830794,0.5067658465262576,0.6378770926636339,0.7409812502745785,Preferred,Medium,Full,Average,0
250,High,0.4488530716747082,0.08439238054454234,0.39936874839469094,0.9101346367821342,Neutral,Low,Full,Bad,0
251,Medium,0.8456043629899068,0.6924928266692253,0.42993107739014813,0.6729666223944324,Not Preferred,Low,None,Average,1
252,Medium,0.38423962013738133,0.4501233611819322,0.5792663538205268,0.759351025752613,Not Preferred,High,Partial,Bad,1
253,Low,0.5258125988733238,0.5116813865815117,0.16562834702826534,0.49516754362273674,Preferred,Low,None,Bad,0
254,Medium,0.6369023174547432,0.34060416658129167,0.071711888847651,0.409628894895232,Preferred,Low,Partial,Good,1
255,Medium,0.45400162119611487,0.5067658465262576,0.14055296757836078,0.4855896996593978,Not Preferred,High,Full,Good,0
256,High,0.3879867599468695,0.16002493646319405,0.023352096328185912,0.7562136139501768,Not Preferred,Low,Partial,Average,1
257,Medium,0.37480356778179635,0.4740064284831559,0.4441277131657516,0.9948579730593216,Preferred,Low,None,Good,1
258,Low,0.3855119047369223,0.3403871042545057,0.5414076073475852,0.1541450431784871,Preferred,Low,Partial,Good,1
259,High,0.35618564711759415,0.826814973796419,0.7090137242870318,0.1771709252718655,Preferred,Medium,Full,Good,1
260,High,0.1652420504426032,0.5829844261646024,0.999713804155914,0.15052149166341355,Neutral,High,Full,Good,1
261,Medium,0.5693773611822828,0.620660479824584,0.20131210782243325,0.3951377432643186,Preferred,Low,None,Average,0
262,Low,0.5991205850403252,0.35346074054678245,0.4584664245692578,0.03798156328985347,Neutral,High,Full,Good,1
263,Medium,0.034461259425,0.9696077268480954,0.9491121430894405,0.5129024161471976,Neutral,High,Full,Average,0
264,Medium,0.7617981913776972,0.3865405068230279,0.5112754622007512,0.4923254800011819,Neutral,Low,Full,Good,1
265,High,0.6021169853547795,0.5914067594224881,0.806589342326277,0.4764833837782927,Not Preferred,Low,None,Good,1
266,High,0.31189908000428046,0.2560475651049543,0.03079004966044785,0.9715330423905887,Preferred,High,Full,Average,0
267,High,0.8720483384470077,0.5272261808398002,0.49867035038227736,0.6444702771210337,Neutral,Low,Full,Average,1
268,Medium,0.6768212988573956,0.8284692994491171,0.29461939634619316,0.49516754362273674,Preferred,Low,None,Good,0
269,Low,0.8219266359399297,0.809183171139031,0.8844242755019771,0.7000342727721044,Not Preferred,High,None,Average,0
270,Medium,0.02449844826765235,0.3061373408795932,0.5491303362771727,0.6320898295062423,Preferred,Low,Partial,Good,1
271,Medium,0.07686207527616351,0.5006242680704178,0.7945155444907487,0.7070864772666982,Neutral,Medium,Partial,Good,1
272,Medium,0.2810044989087136,0.8034827432968846,0.9292280536318539,0.4051026945275664,Not Preferred,Medium,None,Bad,0
273,Low,0.21927396192387572,0.03366917821387272,0.21462807325880284,0.4161214280710923,Preferred,Medium,Full,Good,1
274,Medium,0.5858647884535192,0.6247838627894025,0.07177580622651303,0.6826172212234024,Neutral,Medium,Partial,Good,1
275,High,0.11995369302388992,0.9167916907023351,0.7206551452831133,0.40144563091319363,Not Preferred,Medium,Partial,Average,1
276,Low,0.7486452341262,0.31758679526111666,0.00013469300448532007,0.5111291392372298,Neutral,Medium,Partial,Average,1
277,Low,0.3403707463057627,0.9404485057361726,0.0827154615243535,0.9308873720608084,Preferred,Low,Full,Bad,1
278,Medium,0.8918721448107347,0.43381741957652953,0.909943143854392,0.37731805396319285,Not Preferred,Low,None,Average,0
279,High,0.8442487024058184,0.6758477464643364,0.13911584889108752,0.2542313837486956,Not Preferred,Low,None,Good,0
280,High,0.9439823053632096,0.26896803159538596,0.4754066078500737,0.6343397397112043,Preferred,Medium,None,Good,0
281,Low,0.4759677310116559,0.11097752458514809,0.6344241452865836,0.7707806182638798,Preferred,High,None,Good,0
282,High,0.7196538166105304,0.37116161478574183,0.8697631766817108,0.7304963609587902,Neutral,Low,None,Bad,1
283,High,0.12572426899222622,0.7370965504320512,0.9745918113353297,0.052198629044971634,Neutral,Medium,None,Good,0
284,Low,0.8233094298207179,0.7820153349329673,0.5438057278662374,0.09986682113617817,Neutral,Medium,None,Good,1
285,Low,0.12436839900051022,0.5067658465262576,0.49286458444744663,0.4042897472548691,Preferred,Medium,None,Bad,1
286,Medium,0.7623090320219387,0.4549188895075871,0.2672526297935953,0.21980534882319003,Neutral,High,Partial,Good,0
287,Low,0.12020722912057624,0.2655828329586061,0.01755236336662891,0.2933086107805647,Preferred,High,Partial,Bad,0
288,High,0.6630073461417759,0.548382036195654,0.8792551148463846,0.6755800919502598,Not Preferred,Low,Full,Good,0
289,High,0.3029157288331926,0.06569485895436578,0.2282353634936991,0.24660363497802462,Preferred,High,Full,Average,1
290,High,0.7851895431484084,0.9913279015642206,0.5444823328002629,0.9627683502532061,Neutral,Low,None,Bad,1
291,Low,0.6224136415659967,0.7813218557473051,0.5782983994203607,0.14696270958820967,Preferred,High,Full,Bad,0
292,Medium,0.2905045056714204,0.4699882681579366,0.8901411373960146,0.7077213502675275,Neutral,Medium,None,Average,0
293,High,0.04456382344867915,0.4156421866859057,0.3019167000775018,0.7610883060238756,Preferred,Medium,None,Average,0
294,Medium,0.7608543445144956,0.5468596409751262,0.18030793542277812,0.45859794351384,Not Preferred,Medium,Partial,Good,0
295,Low,0.13699906305367138,0.994981369325093,0.5272326607539126,0.3918582964090789,Neutral,Low,Full,Bad,1
296,High,0.45896347937729864,0.9193874045726727,0.17609547133059467,0.2139570386882369,Neutral,Medium,Partial,Bad,1
297,Low,0.9601356044054472,0.5214596387214719,0.9773079079915037,0.7573102071344389,Preferred,Medium,Partial,Bad,0
298,Low,0.1626997438085659,0.5650853124527563,0.7716269109786077,0.4988956645359419,Preferred,Low,Partial,Good,0
299,High,0.6343636888716871,0.22207587069332058,0.3216699896595486,0.848042089601484,Not Preferred,Medium,None,Bad,0
300,Low,0.0004427814372078842,0.9013830966419349,0.15380702464160778,0.9900863760674821,Neutral,High,None,Good,1
301,Low,0.032617948341566505,0.05770292841589886,0.4443653492415144,0.2755479392194834,Preferred,Medium,None,Good,1
302,Low,0.49580301660687576,0.19159294573482577,0.9182390866754371,0.1018036829495369,Neutral,High,Full,Good,0
303,Medium,0.8667703545060003,0.28247874397702666,0.9504591705752957,0.5816222929891935,Not Preferred,High,None,Bad,0
304,Low,0.3530503916003024,0.8940943025332507,0.9464565131504055,0.8925582274864745,Preferred,Medium,Full,Average,1
305,Low,0.5911303032585165,0.18613589775334793,0.33156469906719377,0.8550302016199351,Neutral,Low,Full,Average,1
306,High,0.09505304553269278,0.826746768026247,0.0476412574365066,0.7267492241681967,Preferred,Medium,Full,Average,1
307,High,0.9310099708852998,0.3918239632835,0.5467005205567683,0.5320216789842518,Preferred,Low,Partial,Average,0
308,High,0.20357837754636043,0.010090606689024728,0.4374819266082097,0.882734380673422,Neutral,High,Partial,Bad,1
309,Low,0.7590689392583757,0.6096310116569019,0.8960407996572191,0.818026749138693,Not Preferred,High,Partial,Good,0
310,Medium,0.405751168615061,0.5067658465262576,0.762482884475553,0.5424710034626561,Preferred,High,Full,Bad,1
311,High,0.517596301315522,0.26884674245284335,0.6284340474189989,0.4818674792746166,Preferred,High,None,Bad,1
312,Low,0.7084896974927973,0.17208922929525938,0.9724199990401033,0.448813645746606,Neutral,High,Full,Bad,1
313,Medium,0.7289810616558164,0.8616909037873453,0.274071589342191,0.807070903866703,Preferred,Low,None,Average,0
314,High,0.11887439117707199,0.7647191414762792,0.6710552838599144,0.4353242214552362,Preferred,Low,Full,Average,0
315,Medium,0.016061864981006146,0.7821712630912462,0.12438283124132432,0.7975473605371994,Preferred,Medium,Partial,Good,0
316,Low,0.8171281420155851,0.5464303160778473,0.9670352752561462,0.0516687216579611,Preferred,Low,Full,Average,0
317,Medium,0.5527070757185453,0.3965536819899632,0.13171502857909356,0.8652957589089124,Not Preferred,High,Partial,Average,1
318,High,0.31286316085513,0.9352970985453276,0.8506802606048463,0.9819056980765392,Not Preferred,Medium,None,Good,0
319,Low,0.49580301660687576,0.6212924490496101,0.3340499656687692,0.7326990505902804,Neutral,Low,Partial,Bad,0
320,High,0.677540945503534,0.07211109292943518,0.20540140847802935,0.3814410414133115,Preferred,Low,Partial,Bad,1
321,High,0.7852688115160151,0.6011026956243283,0.9903617819983719,0.32525390592455194,Not Preferred,Medium,None,Good,0
322,Medium,0.17936468201221045,0.9706765454097441,0.1133035047274642,0.40360100236159124,Preferred,Medium,Partial,Good,0
323,High,0.49580301660687576,0.2053329387067998,0.48303969755889,0.2685337560676073,Neutral,Medium,Partial,Average,1
324,High,0.951423220845566,0.29729079030733363,0.09206698608247543,0.5990445871503816,Not Preferred,High,Partial,Average,1
325,Medium,0.2508930456911025,0.6760262880525475,0.7066298698787096,0.6100074170794857,Preferred,High,Full,Average,1
326,Medium,0.49580301660687576,0.6122581507618446,0.21308500868480817,0.9390570959671871,Preferred,High,Partial,Average,0
327,Low,0.38561351286564804,0.9362671394132192,0.5419900748897659,0.9396515112935082,Neutral,Low,None,Average,0
328,Medium,0.10189310087293679,0.008319942227192012,0.43358279263261434,0.0926254830513672,Not Preferred,Low,Full,Good,0
329,Low,0.512726394261776,0.4383849800307613,0.9962622865248768,0.22917195121416212,Not Preferred,Low,None,Average,1
330,High,0.1992703364668008,0.8774700466544819,0.7387231507265664,0.013745554011345251,Not Preferred,Low,None,Average,0
331,High,0.45894051659682034,0.7327334747861651,0.6067317247174364,0.6728716685980798,Neutral,Medium,Full,Average,1
332,High,0.28330476242493063,0.7867695033571274,0.39744815689909163,0.5136110465443245,Not Preferred,High,Partial,Bad,1
333,Low,0.584448909757426,0.5383319432557134,0.2688535143821935,0.3684489199165789,Neutral,Low,None,Average,1
334,Low,0.8737229201822251,0.6379542626847388,0.8336431341439584,0.49943176986683535,Neutral,High,None,Bad,0
335,Medium,0.7850977140957076,0.598845400079439,0.20109872744266744,0.5902326591508927,Not Preferred,Low,Full,Average,0
336,Low,0.7644407280755043,0.40967105337599263,0.655173714524338,0.26023659798522936,Neutral,Low,None,Good,1
337,Medium,0.881690611843508,0.8141256855911618,0.6851343098744841,0.11043186341110267,Preferred,Low,Full,Average,1
338,High,0.07663580647524881,0.8726358025468353,0.8281168290063428,0.2160601162447664,Not Preferred,Low,Partial,Average,0
339,Low,0.3186089627636072,0.9035584434325303,0.07764077598878127,0.8288712762529586,Not Preferred,Medium,None,Average,1
340,High,0.4618434812751103,0.41451606481679226,0.013251033503910548,0.2959428888586566,Not Preferred,Low,Full,Good,1
341,High,0.42960859213236335,0.7406261488943705,0.49867035038227736,0.5318890790075141,Neutral,Medium,Partial,Average,0
342,Medium,0.8816624823327127,0.5067658465262576,0.6346392564873805,0.5821438075777985,Neutral,Low,Partial,Bad,0
343,High,0.23420337092633414,0.21955392322980194,0.9598628027134553,0.6163004859257241,Preferred,Low,Full,Good,0
344,Medium,0.411864740417496,0.753594630745753,0.20366713777268486,0.3275521651801324,Preferred,Medium,None,Average,0
345,Low,0.49570375023189106,0.9331272344083084,0.4390955652508285,0.9804355702703718,Preferred,High,None,Good,1
346,Medium,0.5078050639587791,0.419271661166022,0.018124041045729733,0.7927581135728128,Preferred,High,None,Bad,1
347,Medium,0.2532723835227151,0.009978776658449373,0.723443662354912,0.5356565993475786,Preferred,Low,None,Average,1
348,High,0.28550878011851155,0.5315773967749932,0.5105617954093381,0.8205987576765866,Preferred,Low,Full,Bad,0
349,Low,0.8035376594626034,0.9017740285462287,0.20347274249759584,0.06697361202527152,Neutral,Medium,Full,Good,1
350,Low,0.9817073425211416,0.5067658465262576,0.5133682102249155,0.9892177539577501,Preferred,High,Partial,Good,0
351,High,0.7066342634675964,0.37448039996801696,0.3694819340313803,0.045319278960894605,Not Preferred,High,Full,Average,0
352,Low,0.37324115637923383,0.631988680396189,0.09537160227305863,0.1036785807342765,Preferred,Low,Partial,Average,1
353,High,0.6774734148234729,0.7585018809163907,0.014628258877675715,0.2072422997688783,Preferred,High,Full,Good,0
354,Medium,0.9082284887003229,0.7587153211639207,0.5971553059903019,0.6541327370278737,Neutral,Low,None,Average,1
355,Low,0.716397111958099,0.2709426983163654,0.20225418052453492,0.31382680822441555,Preferred,High,Partial,Average,1
356,High,0.18792038081532303,0.07697166938087407,0.6961561451379252,0.38279876443638783,Neutral,High,Partial,Average,1
357,Medium,0.5332513992791025,0.6367617170443272,0.7482328313318959,0.22504187617087212,Neutral,Low,None,Average,0
358,High,0.26463502692535734,0.6619689447938686,0.8149397285405392,0.7780252431446532,Not Preferred,High,Partial,Average,1
359,Low,0.463990131464425,0.26400434995946587,0.41524097233404045,0.8884641099229207,Not Preferred,Low,Partial,Average,1
360,Medium,0.8881181889340358,0.3252906183617478,0.9009608956904679,0.9961576734987788,Neutral,Medium,Partial,Bad,1
361,Medium,0.09491793682166971,0.9988926120332906,0.32663924942591094,0.7481839120488464,Preferred,Medium,Full,Good,0
362,Low,0.31810444690347206,0.9611594157101652,0.8917108652027459,0.8491790055017042,Neutral,High,Partial,Bad,0
363,Medium,0.014381446072085025,0.7643533864364274,0.6237430848640091,0.76230262450096,Not Preferred,High,Full,Average,1
364,Low,0.40233495523733276,0.3905936075817822,0.06932833038776476,0.6383222397918266,Not Preferred,High,Partial,Average,0
365,High,0.868410787941382,0.379127658375647,0.3714859436594342,0.6185270587181856,Not Preferred,High,None,Bad,0
366,Medium,0.8044140596774734,0.7151001612837,0.5931582190394682,0.053347996988897695,Not Preferred,Low,Partial,Bad,1
367,High,0.9250471753430145,0.6316435150828916,0.05439074852231118,0.6442567236508115,Preferred,Low,Partial,Average,1
368,High,0.5993021161394377,0.17935601028924097,0.7051391455705633,0.49516754362273674,Not Preferred,Low,None,Average,0
369,Low,0.6096974251526159,0.6996395696221217,0.8381549749886426,0.8028109348245005,Neutral,Medium,Full,Average,0
370,Low,0.8337919509188273,0.642577610323634,0.07855783092372715,0.74056472325951,Not Preferred,Medium,None,Average,0
371,High,0.8829148165187222,0.6590454101322324,0.211231831472931,0.8629968313588721,Not Preferred,High,None,Bad,0
372,High,0.2005529778452665,0.2162270091277797,0.6912118093865404,0.6030395550532833,Preferred,High,Full,Good,0
373,High,0.4353936461757356,0.3959615887476049,0.6693086091618792,0.8918931032565626,Preferred,High,Partial,Bad,1
374,Medium,0.22936577703767236,0.4691072110475787,0.2685621674536426,0.10097810681776109,Not Preferred,Low,Full,Good,1
375,High,0.7982931972091867,0.3262539180411468,0.2993833737053483,0.2325059922078312,Neutral,High,None,Good,0
376,Medium,0.8090236402916764,0.14692192358377076,0.34264514652252154,0.8646589218581401,Not Preferred,High,Partial,Average,1
377,Medium,0.8038048904834751,0.13714848815274316,0.580699084554285,0.5055087603898639,Neutral,High,Partial,Bad,0
378,High,0.39570796357379256,0.7151864547802412,0.28191904290472913,0.3638096411409335,Neutral,Low,None,Average,1
379,High,0.19924595440831405,0.04496144159155113,0.1263564813145106,0.5625552012730474,Preferred,Medium,Full,Good,0
380,High,0.559578854465342,0.6870391505824806,0.6580825847491903,0.1170117248579462,Neutral,High,Full,Bad,1
381,Low,0.8898837264734866,0.8178563056550295,0.5101483804563233,0.7362398101338331,Neutral,Medium,Full,Average,0
382,Low,0.7416026194517855,0.279415884176072,0.1316535887932584,0.8547034500931975,Preferred,Medium,Full,Bad,0
383,Medium,0.49580301660687576,0.5766140071297178,0.5587659446243977,0.3711695160195314,Neutral,Medium,Full,Average,0
384,High,0.8451208514960348,0.7959263871435024,0.17512314013035324,0.6727646144124667,Preferred,High,Partial,Good,1
